                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                  1.008,                0.67845,                0.95861,                 0.9518,                0.68421,                0.77502,                0.35156,                 2.1116,                 1.0928,                 1.5536,              0.0017624,              0.0017624,              0.0017624
                     26,                0.98636,                0.62444,                0.91347,                0.92084,                0.68421,                0.80731,                0.24335,                 2.4061,                 1.1237,                 2.2816,              0.0017525,              0.0017525,              0.0017525
                     27,                0.94835,                0.61352,                 0.9791,                      1,                0.72289,                0.76864,                0.34637,                 2.0108,                 1.0668,                 1.6096,              0.0017426,              0.0017426,              0.0017426
                     28,                  1.035,                0.68027,                0.94636,                 0.8313,                0.77857,                0.77622,                0.37606,                 1.8559,                 1.0019,                 1.4558,              0.0017327,              0.0017327,              0.0017327
                     29,                0.99568,                0.63283,                 0.9573,                0.69282,                0.73684,                0.68183,                0.32238,                 2.0052,                 1.4634,                 1.5115,              0.0017228,              0.0017228,              0.0017228
                     30,                0.95181,                0.64426,                0.94756,                0.86671,                0.73684,                0.74319,                0.40033,                 1.7895,                 1.1484,                 1.3443,              0.0017129,              0.0017129,              0.0017129
                     31,                0.94556,                0.59669,                0.89625,                0.93266,                0.72941,                0.79097,                 0.3662,                 1.9497,                 1.0398,                 1.5856,               0.001703,               0.001703,               0.001703
                     32,                0.95885,                0.62646,                0.91813,                0.92731,                 0.6721,                0.73953,                0.34761,                  1.988,                 1.0817,                 1.5777,              0.0016931,              0.0016931,              0.0016931
                     33,                0.88373,                0.60326,                0.90396,                0.94076,                 0.8361,                0.85931,                0.46391,                 1.7179,                0.81957,                 1.4257,              0.0016832,              0.0016832,              0.0016832
                     34,                0.83155,                0.55676,                0.89851,                0.92908,                0.68986,                0.78087,                0.37161,                 1.9304,                0.88225,                 1.5986,              0.0016733,              0.0016733,              0.0016733
                     35,                0.81669,                0.57394,                0.90471,                0.92029,                0.73684,                0.77525,                0.39897,                 1.8666,                0.97057,                 1.5257,              0.0016634,              0.0016634,              0.0016634
                     36,                0.77588,                0.53202,                0.89854,                 0.8959,                0.73684,                0.82037,                0.41673,                 1.7765,                 1.0077,                 1.3814,              0.0016535,              0.0016535,              0.0016535
                     37,                0.81769,                0.54642,                0.92087,                0.93304,                0.73363,                0.76335,                0.37884,                 1.9895,                 1.0148,                 1.5015,              0.0016436,              0.0016436,              0.0016436
                     38,                0.84821,                0.55467,                0.90691,                0.79377,                0.81093,                0.83135,                0.43248,                 1.7823,                 0.9615,                 1.4637,              0.0016337,              0.0016337,              0.0016337
                     39,                0.88669,                0.56033,                0.88423,                0.86712,                0.78947,                0.83281,                0.43492,                  1.821,                0.95564,                 1.6031,              0.0016238,              0.0016238,              0.0016238
                     40,                0.80729,                0.53818,                0.90035,                0.89629,                0.68421,                0.75075,                0.40155,                 1.8589,                 1.0108,                 1.5208,              0.0016139,              0.0016139,              0.0016139
                     41,                0.77748,                0.50736,                0.89441,                0.92796,                0.67833,                0.76972,                0.44534,                  1.705,                0.93548,                 1.3646,               0.001604,               0.001604,               0.001604
                     42,                0.73521,                0.52553,                0.87299,                0.87236,                0.72014,                0.77843,                0.41425,                 1.9062,                0.97047,                 1.5597,              0.0015941,              0.0015941,              0.0015941
                     43,                 0.7953,                0.53045,                0.90929,                0.86688,                0.68557,                0.82334,                0.42757,                 1.8493,                 1.0467,                 1.5982,              0.0015842,              0.0015842,              0.0015842
                     44,                0.75947,                 0.5058,                0.89382,                0.83452,                0.84211,                0.83021,                0.50687,                 1.5269,                0.83314,                 1.2402,              0.0015743,              0.0015743,              0.0015743
                     45,                0.88234,                0.55403,                0.90534,                0.97793,                0.63158,                0.75759,                0.44808,                 1.6265,                 0.9885,                 1.3503,              0.0015644,              0.0015644,              0.0015644
                     46,                0.77394,                0.52483,                0.90148,                0.74577,                0.77255,                0.73294,                0.38592,                 1.8202,                 1.5885,                 1.4076,              0.0015545,              0.0015545,              0.0015545
                     47,                0.75186,                0.52684,                0.88001,                      1,                0.76142,                0.84677,                0.35099,                 2.0005,                 1.1248,                 1.6237,              0.0015446,              0.0015446,              0.0015446
                     48,                0.71345,                 0.4977,                0.89918,                0.90174,                0.84211,                0.86179,                0.37681,                 2.0938,                0.92085,                 1.7575,              0.0015347,              0.0015347,              0.0015347
                     49,                0.70822,                0.52721,                0.87736,                0.87359,                0.84211,                0.84299,                0.46866,                 1.7638,                0.84001,                  1.463,              0.0015248,              0.0015248,              0.0015248
                     50,                0.73255,                0.47817,                0.86872,                0.82789,                0.84211,                0.83592,                0.44612,                 1.7419,                0.80884,                 1.3559,              0.0015149,              0.0015149,              0.0015149
                     51,                0.76174,                0.51716,                0.91771,                0.83135,                0.84211,                0.85107,                0.45983,                 1.6402,                0.83457,                 1.3215,               0.001505,               0.001505,               0.001505
                     52,                0.70276,                0.44725,                0.86411,                0.98354,                0.84211,                0.85481,                 0.4141,                 1.9135,                0.83994,                 1.6484,              0.0014951,              0.0014951,              0.0014951
                     53,                0.82486,                0.52564,                0.89396,                0.88867,                0.84211,                0.84313,                0.43403,                 1.8655,                0.85964,                 1.5566,              0.0014852,              0.0014852,              0.0014852
                     54,                0.72819,                0.49446,                 0.9151,                 0.8677,                0.84211,                0.83595,                0.36451,                 2.0768,                 0.9675,                  1.702,              0.0014753,              0.0014753,              0.0014753
                     55,                 0.7764,                0.53373,                0.90616,                0.99196,                0.78947,                0.87114,                0.40518,                 1.9034,                 1.0179,                 1.4581,              0.0014654,              0.0014654,              0.0014654
                     56,                0.72871,                 0.4791,                0.87533,                0.86165,                0.78947,                0.84194,                0.42991,                  1.685,                0.94928,                 1.3195,              0.0014555,              0.0014555,              0.0014555
                     57,                0.82637,                 0.5296,                0.89712,                0.84025,                0.83094,                0.79454,                0.37551,                 2.0283,                 1.0175,                 1.6659,              0.0014456,              0.0014456,              0.0014456
                     58,                0.75787,                0.50809,                0.88756,                0.88795,                0.83456,                0.82573,                0.37619,                  1.805,                 1.0005,                 1.4466,              0.0014357,              0.0014357,              0.0014357
                     59,                0.76816,                 0.4851,                0.90664,                0.97558,                0.84211,                0.86193,                0.44595,                 1.7878,                 0.9056,                 1.3758,              0.0014258,              0.0014258,              0.0014258
                     60,                0.76951,                0.47532,                0.88426,                      1,                 0.8307,                0.86101,                0.42418,                  1.832,                0.86002,                 1.4062,              0.0014159,              0.0014159,              0.0014159
                     61,                0.72368,                0.46402,                0.88362,                0.88409,                0.80345,                0.83022,                0.41539,                 1.8802,                 1.0601,                 1.4498,               0.001406,               0.001406,               0.001406
                     62,                0.78491,                0.53509,                0.89857,                      1,                0.78109,                0.84804,                0.43482,                 1.7599,                0.93785,                 1.3876,              0.0013961,              0.0013961,              0.0013961
                     63,                0.74916,                0.48954,                0.86575,                0.92126,                0.84211,                0.84604,                0.47408,                 1.6671,                0.94279,                 1.3015,              0.0013862,              0.0013862,              0.0013862
                     64,                0.75008,                0.48782,                 0.8616,                0.90359,                0.73684,                0.81088,                0.43149,                 1.7095,                 1.0449,                 1.3525,              0.0013763,              0.0013763,              0.0013763
                     65,                 0.7514,                0.50085,                0.89043,                0.90205,                0.73684,                0.79749,                0.44414,                 1.6274,                 1.0088,                 1.3858,              0.0013664,              0.0013664,              0.0013664
                     66,                0.71993,                0.47491,                0.87433,                0.81622,                0.84211,                0.82461,                0.49071,                 1.5477,                0.84556,                  1.301,              0.0013565,              0.0013565,              0.0013565
                     67,                0.68499,                0.45941,                0.86911,                      1,                0.78356,                0.84532,                0.44324,                 1.7857,                0.88434,                 1.3573,              0.0013466,              0.0013466,              0.0013466
                     68,                 0.7434,                 0.4788,                0.87744,                      1,                0.78345,                0.85363,                0.44059,                 1.7346,                0.78465,                 1.3463,              0.0013367,              0.0013367,              0.0013367
                     69,                0.72191,                0.45581,                0.88086,                0.92751,                0.84211,                0.84305,                0.42633,                 1.7183,                0.79714,                 1.3717,              0.0013268,              0.0013268,              0.0013268
                     70,                0.70455,                0.49261,                0.85548,                0.70843,                0.76791,                 0.7786,                0.34429,                 2.1967,                 1.0298,                 1.7652,              0.0013169,              0.0013169,              0.0013169
                     71,                 0.7209,                0.50023,                0.86862,                0.75636,                0.68421,                0.76617,                0.28813,                 2.3031,                 1.0493,                 1.8528,               0.001307,               0.001307,               0.001307
                     72,                0.75401,                0.50062,                0.86152,                      1,                 0.6798,                0.82162,                0.44238,                 1.6559,                0.99264,                  1.351,              0.0012971,              0.0012971,              0.0012971
                     73,                0.62609,                0.41842,                0.85721,                0.80985,                0.78947,                0.80692,                0.43889,                  1.683,                 1.1343,                 1.3413,              0.0012872,              0.0012872,              0.0012872
                     74,                0.74226,                0.47608,                0.90318,                0.82979,                0.84211,                0.82396,                 0.4048,                 1.7499,                 1.0276,                 1.4361,              0.0012773,              0.0012773,              0.0012773
                     75,                0.66175,                0.44077,                0.87534,                0.79221,                0.84211,                0.78446,                0.41362,                 1.8547,                 1.0584,                 1.4187,              0.0012674,              0.0012674,              0.0012674
                     76,                0.72483,                0.44281,                0.84617,                0.84815,                0.88239,                0.87211,                0.36456,                 1.9869,                 1.0109,                 1.6396,              0.0012575,              0.0012575,              0.0012575
                     77,                0.67329,                0.43664,                0.85739,                0.94012,                0.82692,                0.84017,                 0.3751,                 1.9972,                0.91897,                 1.8244,              0.0012476,              0.0012476,              0.0012476
                     78,                0.70908,                 0.4635,                0.88445,                0.93337,                0.84211,                 0.8381,                0.41949,                 1.8037,                0.96664,                 1.3636,              0.0012377,              0.0012377,              0.0012377
                     79,                0.72071,                0.44432,                 0.8767,                0.92119,                0.84211,                0.84969,                0.50743,                 1.5612,                0.78085,                 1.2229,              0.0012278,              0.0012278,              0.0012278
                     80,                 0.7154,                0.44267,                 0.8686,                0.94104,                0.84019,                0.85045,                0.46495,                 1.6812,                0.84095,                 1.2919,              0.0012179,              0.0012179,              0.0012179
                     81,                0.68979,                0.43576,                0.87055,                0.87882,                0.76415,                0.78082,                0.46458,                  1.639,                 1.0069,                 1.3246,               0.001208,               0.001208,               0.001208
                     82,                0.68068,                0.42185,                0.83833,                0.82205,                0.73684,                0.73363,                0.40232,                 1.8565,                 1.1652,                 1.4375,              0.0011981,              0.0011981,              0.0011981
                     83,                0.69736,                0.47567,                0.88088,                0.93636,                0.77502,                0.83435,                0.44839,                 1.7668,                0.89485,                 1.3384,              0.0011882,              0.0011882,              0.0011882
                     84,                0.71841,                0.45258,                0.85257,                0.90171,                0.78947,                0.80511,                0.39677,                 1.9336,                0.84578,                 1.5338,              0.0011783,              0.0011783,              0.0011783
                     85,                0.61395,                0.41351,                0.84485,                0.87636,                0.68421,                0.76474,                0.37502,                 1.9521,                 1.0733,                 1.5631,              0.0011684,              0.0011684,              0.0011684
                     86,                 0.6445,                0.41104,                0.85473,                0.87218,                0.78947,                0.82896,                0.38157,                  1.846,                 1.0459,                 1.5315,              0.0011585,              0.0011585,              0.0011585
                     87,                0.69096,                 0.4467,                0.85793,                0.74145,                0.73684,                0.76429,                0.34911,                 2.0405,                0.99484,                 1.7987,              0.0011486,              0.0011486,              0.0011486
                     88,                0.66698,                0.42878,                 0.8326,                0.81199,                0.68207,                0.75594,                0.30606,                 2.2992,                0.96542,                 2.0004,              0.0011387,              0.0011387,              0.0011387
