                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.9893,                 1.1015,                 1.3002,                 0.7957,                0.78254,                0.83427,                0.36918,                 1.7262,                0.90704,                 1.3325,              0.0016832,              0.0016832,              0.0016832
                     18,                 1.9483,                  1.057,                 1.2897,                0.75524,                0.75592,                0.79485,                0.33883,                 1.8638,                 0.9542,                  1.402,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.9351,                 1.0548,                 1.2915,                0.70776,                0.72929,                0.75708,                0.32496,                  1.854,                 1.0516,                 1.3876,              0.0016436,              0.0016436,              0.0016436
                     20,                 1.9558,                 1.0456,                 1.2987,                0.77108,                0.73521,                0.78079,                0.33887,                 1.7991,                0.94395,                 1.3766,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.9252,                 1.0319,                 1.2869,                0.79769,                0.77959,                0.83321,                0.36679,                  1.755,                0.88324,                 1.3323,               0.001604,               0.001604,               0.001604
                     22,                 1.9268,                 1.0181,                  1.287,                0.77049,                0.73997,                0.80603,                0.35248,                 1.7449,                0.91707,                 1.3303,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.9305,                 1.0207,                 1.2757,                0.78232,                 0.7574,                0.80263,                0.33769,                 1.9041,                0.98511,                 1.4651,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.9187,                 1.0138,                 1.2819,                0.80201,                  0.761,                0.83273,                0.37655,                  1.763,                0.88298,                 1.3206,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.9249,                 1.0129,                 1.2822,                0.79781,                0.75444,                0.81974,                0.35432,                 1.7687,                0.90463,                  1.354,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.8816,                 1.0043,                 1.2629,                0.79201,                0.75592,                0.82468,                0.36167,                 1.7805,                 0.8643,                 1.3408,               0.001505,               0.001505,               0.001505
                     27,                 1.8927,                0.98623,                  1.267,                0.77567,                 0.7519,                 0.8185,                0.37244,                 1.7088,                0.89899,                 1.3082,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.8808,                0.97551,                 1.2491,                0.78465,                0.78254,                0.83182,                0.37485,                 1.7608,                0.85413,                 1.3289,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.8556,                0.97544,                 1.2524,                   0.78,                0.71893,                0.78607,                 0.3462,                 1.8108,                0.88872,                 1.3585,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.8846,                0.99236,                 1.2725,                0.78292,                   0.75,                0.81837,                0.35277,                 1.7607,                 0.9306,                 1.3243,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.8926,                0.97618,                 1.2571,                0.79526,                0.75848,                0.83812,                0.37743,                  1.685,                0.84799,                 1.2971,               0.001406,               0.001406,               0.001406
                     32,                 1.8653,                0.95755,                 1.2453,                0.80275,                0.78265,                0.83317,                0.38072,                 1.7145,                0.85046,                 1.3251,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.8472,                0.95756,                 1.2626,                0.78106,                0.75994,                0.82344,                0.36934,                 1.7547,                0.85755,                 1.3242,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.8661,                0.95168,                 1.2647,                0.79328,                0.78904,                0.85256,                0.38448,                 1.7101,                0.86088,                  1.314,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.8339,                0.94735,                 1.2549,                0.82761,                0.76923,                0.84458,                0.39064,                 1.6896,                0.81731,                  1.311,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.8581,                0.94429,                 1.2574,                0.82485,                0.80115,                 0.8603,                0.38934,                 1.7114,                0.84912,                 1.3258,               0.001307,               0.001307,               0.001307
                     37,                 1.8412,                 0.9269,                 1.2357,                0.82475,                0.76923,                0.83366,                0.36955,                 1.7767,                0.85677,                 1.3671,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.8302,                0.93707,                  1.231,                0.81084,                0.77071,                0.84469,                0.38869,                 1.7583,                0.83316,                 1.3299,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.8059,                0.91478,                 1.2226,                0.77352,                0.76036,                0.82268,                0.36882,                 1.7672,                0.85462,                 1.3339,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.8152,                0.92764,                  1.245,                0.78669,                0.80621,                0.84622,                0.38366,                 1.7339,                0.82939,                  1.337,              0.0012278,              0.0012278,              0.0012278
                     41,                  1.748,                0.88897,                  1.199,                0.76217,                   0.75,                0.80576,                0.34687,                 1.8442,                0.87153,                 1.3767,               0.001208,               0.001208,               0.001208
                     42,                 1.7331,                 0.8699,                 1.1943,                0.77327,                0.77811,                0.82838,                0.37429,                 1.7672,                0.81926,                 1.3471,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.6705,                0.84657,                 1.1686,                0.80868,                0.78254,                0.84918,                0.37075,                 1.7913,                0.82989,                 1.3675,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.6765,                0.83819,                 1.1725,                0.78227,                0.76002,                0.81534,                0.35903,                 1.8042,                0.86299,                 1.3779,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.7842,                0.88911,                 1.2315,                0.79871,                0.82764,                0.85848,                0.38599,                 1.6953,                0.83524,                 1.3062,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.8208,                0.90922,                 1.2285,                0.80197,                0.82692,                0.86152,                 0.3999,                 1.6703,                0.80285,                 1.2903,               0.001109,               0.001109,               0.001109
                     47,                 1.8011,                  0.897,                 1.2263,                0.82472,                0.80742,                0.87318,                0.39163,                 1.7208,                 0.8152,                 1.3398,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.8139,                0.90635,                 1.2184,                0.81399,                0.82101,                0.87399,                0.40969,                 1.6956,                0.77758,                 1.3378,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.8101,                0.88731,                 1.2156,                0.81521,                0.82396,                0.87287,                0.41208,                 1.6783,                0.78921,                  1.311,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.7679,                0.87515,                 1.2091,                0.81717,                0.78994,                0.85773,                0.39672,                 1.6825,                0.79816,                 1.2995,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.7797,                0.88646,                 1.2229,                0.81076,                0.79222,                0.85318,                0.39205,                 1.7215,                0.81301,                 1.3684,                0.00101,                0.00101,                0.00101
                     52,                 1.7584,                 0.8786,                  1.215,                0.81459,                0.85788,                0.88024,                0.41022,                 1.6812,                0.77166,                 1.3163,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.7725,                0.88434,                 1.2208,                0.81651,                0.78332,                0.85027,                0.39216,                  1.699,                0.79535,                 1.3145,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.7784,                0.88342,                 1.2264,                0.81443,                0.81153,                0.86556,                 0.3962,                 1.7483,                0.79632,                 1.3464,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.7487,                 0.8594,                 1.2032,                0.82057,                0.79438,                0.85146,                0.38817,                 1.7325,                0.80203,                 1.3503,              0.0009308,              0.0009308,              0.0009308
                     49,                 1.5906,                0.80585,                 1.1361,                0.81693,                0.79142,                0.84628,                 0.3943,                 1.7016,                0.81969,                 1.2989,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.6222,                0.80288,                 1.1463,                0.81645,                0.81065,                0.86298,                0.40342,                 1.6933,                0.78848,                 1.3091,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.7088,                0.84561,                 1.2002,                0.79288,                0.83136,                0.85884,                0.39433,                 1.6742,                0.78732,                 1.3004,                0.00101,                0.00101,                0.00101
                     52,                 1.7531,                0.85831,                 1.2026,                0.79098,                0.81065,                0.83562,                 0.3782,                 1.8061,                0.88758,                 1.4007,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.8084,                0.88817,                 1.2245,                0.80895,                0.80175,                0.85851,                0.37865,                 1.7792,                0.81564,                 1.3561,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.7925,                0.88751,                 1.2109,                0.78768,                 0.8432,                0.86831,                0.41483,                 1.6683,                0.77288,                 1.3031,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.8001,                0.87877,                 1.2084,                0.81319,                0.83068,                 0.8729,                0.41077,                 1.6698,                 0.7726,                 1.2879,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.7577,                0.86307,                 1.2059,                0.82575,                0.79914,                0.84988,                0.39867,                 1.6613,                0.76549,                 1.2854,               0.000911,               0.000911,               0.000911
                     57,                 1.7663,                0.87125,                 1.2177,                 0.8185,                0.83284,                0.87783,                0.40192,                 1.7171,                0.80182,                 1.3491,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.7588,                0.86528,                 1.2149,                0.81871,                 0.8432,                0.87686,                0.41571,                 1.6797,                0.77729,                 1.3042,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.7655,                0.87328,                 1.2155,                0.81886,                0.78239,                0.84483,                0.38552,                 1.7023,                0.77911,                 1.3151,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.7572,                0.86302,                  1.215,                0.82613,                0.81533,                0.86695,                0.40335,                 1.7239,                0.77678,                 1.3294,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.7274,                0.84211,                 1.1942,                 0.8097,                0.81509,                0.86667,                0.41341,                 1.6949,                0.77575,                 1.3202,               0.000812,               0.000812,               0.000812
                     62,                 1.7187,                 0.8395,                 1.1922,                0.80247,                0.81129,                0.85774,                0.39512,                  1.734,                0.77134,                 1.3123,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.7461,                0.84357,                 1.2048,                0.84699,                0.81509,                0.87806,                0.41171,                 1.6884,                0.74641,                 1.2998,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.7511,                0.83905,                 1.1947,                0.82362,                0.83876,                0.88108,                0.41361,                  1.668,                  0.756,                 1.2969,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.7167,                0.82725,                  1.185,                0.83323,                0.81509,                0.86543,                0.40507,                 1.7322,                0.76717,                 1.3433,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.7095,                0.83193,                  1.195,                0.83683,                0.81936,                0.87408,                 0.4131,                 1.7236,                0.75267,                 1.3589,               0.000713,               0.000713,               0.000713
                     67,                 1.7269,                0.83153,                 1.1995,                0.82154,                0.82544,                 0.8733,                0.41902,                 1.6796,                0.73912,                 1.3158,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.6995,                0.82224,                 1.1868,                0.81948,                0.78569,                0.84512,                0.38669,                 1.7393,                0.78213,                 1.3362,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.7164,                0.82859,                 1.1953,                0.85256,                0.82396,                0.87941,                 0.4218,                 1.6649,                0.72977,                 1.3125,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.7051,                 0.8189,                 1.1832,                0.84436,                0.77844,                0.86326,                0.40655,                 1.6757,                0.76614,                 1.3117,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.6934,                0.81466,                 1.1826,                0.84498,                0.82988,                0.88743,                0.42481,                 1.6481,                 0.7435,                 1.2874,               0.000614,               0.000614,               0.000614
                     72,                 1.6733,                0.80191,                 1.1716,                0.81975,                0.83284,                0.87118,                0.40877,                 1.7102,                0.76773,                 1.3248,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.6709,                0.80621,                 1.1723,                0.83753,                0.84172,                 0.8867,                0.42395,                 1.6352,                0.74271,                  1.277,              0.0005744,              0.0005744,              0.0005744
                     74,                  1.675,                0.80565,                 1.1766,                0.83342,                0.82151,                0.87519,                0.41889,                 1.6744,                0.75638,                 1.3091,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.6689,                0.79551,                 1.1642,                0.84423,                0.83284,                0.88569,                0.42084,                 1.6349,                0.76151,                 1.2804,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.6446,                0.79032,                  1.162,                0.84084,                0.81509,                0.86354,                0.41061,                 1.6744,                0.75334,                 1.2982,               0.000515,               0.000515,               0.000515
                     77,                 1.6724,                0.81343,                 1.1818,                0.81401,                0.82249,                0.85967,                0.40417,                  1.698,                0.76224,                 1.3178,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.6639,                0.80035,                 1.1658,                0.84317,                 0.8003,                0.87138,                0.40766,                 1.6769,                0.75406,                  1.286,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.6525,                0.79029,                 1.1566,                0.82211,                0.84774,                0.88612,                0.42209,                  1.696,                 0.7434,                 1.3068,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.6335,                0.78929,                 1.1746,                0.83897,                0.82988,                0.88042,                0.42277,                 1.6742,                0.73968,                 1.3014,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.6516,                0.79193,                 1.1731,                0.84118,                0.86186,                 0.8873,                0.42762,                 1.6435,                0.72332,                 1.2741,               0.000416,               0.000416,               0.000416
                     82,                  1.629,                0.78269,                 1.1624,                0.82793,                0.83276,                0.87244,                0.41254,                 1.6903,                0.75543,                 1.3086,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.6523,                0.79129,                 1.1673,                0.85521,                0.83008,                0.88065,                0.41957,                 1.6874,                  0.743,                 1.3308,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.6356,                0.78003,                 1.1569,                 0.8479,                0.83287,                0.88634,                0.42189,                 1.6768,                0.73267,                  1.316,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.6541,                0.78416,                 1.1641,                0.84314,                0.84024,                0.89078,                0.42485,                 1.6866,                0.75101,                 1.3249,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.6491,                0.77588,                 1.1643,                0.85325,                0.80769,                0.88742,                0.42101,                 1.6496,                0.73647,                 1.2768,               0.000317,               0.000317,               0.000317
                     87,                 1.6605,                0.79099,                 1.1688,                0.82727,                0.85355,                0.89101,                0.42886,                 1.6527,                0.73457,                 1.2831,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.6509,                0.78481,                 1.1604,                0.83768,                0.83728,                0.88146,                0.41941,                 1.6597,                0.72976,                 1.2988,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.6417,                0.77664,                 1.1661,                0.83773,                0.84763,                0.89513,                0.43033,                 1.6177,                0.72484,                  1.266,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.6304,                0.76432,                 1.2109,                0.83219,                0.82897,                0.87685,                0.42329,                  1.645,                0.73819,                 1.2822,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.6131,                0.75627,                 1.1993,                0.82752,                 0.8432,                0.88703,                 0.4206,                 1.6659,                0.72223,                 1.2969,               0.000218,               0.000218,               0.000218
                     92,                  1.624,                0.75055,                 1.2064,                0.85504,                0.82894,                 0.8877,                0.42947,                 1.6706,                0.73354,                 1.2944,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.6225,                 0.7588,                 1.2158,                0.84068,                0.82742,                0.88318,                0.42235,                 1.6526,                0.72983,                 1.2861,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.5999,                0.75325,                 1.1965,                0.85378,                0.83284,                0.89372,                0.42726,                 1.6489,                0.72829,                 1.2816,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.5883,                0.74169,                 1.1982,                 0.8569,                 0.8238,                0.89021,                0.43068,                 1.6466,                0.71947,                 1.2809,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.6014,                0.74212,                 1.1995,                0.84766,                0.83876,                0.88963,                 0.4254,                  1.657,                0.72475,                 1.2933,               0.000119,               0.000119,               0.000119
                     97,                 1.5949,                0.73397,                 1.1894,                0.85325,                0.83431,                0.89135,                0.42702,                 1.6571,                 0.7306,                 1.2927,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.6116,                0.74587,                 1.1989,                0.84786,                0.83263,                0.89184,                0.42759,                 1.6406,                0.71825,                  1.282,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.5849,                0.73339,                 1.1865,                0.83736,                0.84543,                 0.8882,                0.42965,                 1.6331,                0.71861,                 1.2764,               5.96e-05,               5.96e-05,               5.96e-05
